FECHA DE CIERRE,CARGA,ORDEN,FECHA DE ENVIO,ITEM,DESCRIPCION,CANTIDAD,LPN,ORIGEN,NOMBRE ORIGEN
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9745295,10/24/2024,126894,Chips Jalapeno Sp 1p 60g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 7:50:26,BAAOB24909423,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9745295,10/24/2024,126894,Chips Jalapeno Sp 1p 60g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9745295,10/24/2024,126894,Chips Jalapeno Sp 1p 60g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:26:13,BAAOB24920231,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,127923,Karameladas Pop 1p 45g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,127923,Karameladas Pop 1p 45g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,127923,Karameladas Pop 1p 45g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,128450,Pop Sens Queso PC 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9745294,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9764120,10/24/2024,126800,Chips Habanero PC 1p 150g BOLSA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9764120,10/24/2024,126800,Chips Habanero PC 1p 150g BOLSA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:20:10,BAAOB24912028,9764120,10/24/2024,126800,Chips Habanero PC 1p 150g BOLSA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,124440,Golden Nuts Japones Nvo Pc 1p 100g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,124440,Golden Nuts Japones Nvo Pc 1p 100g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,124440,Golden Nuts Japones Nvo Pc 1p 100g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,126894,Chips Jalapeno Sp 1p 60g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,126894,Chips Jalapeno Sp 1p 60g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,126894,Chips Jalapeno Sp 1p 60g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127924,Karameladas Pop 1p 110g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,127925,Kiyakis 1p 120g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,128193,Hot Nuts Fuego 1p 82g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,128193,Hot Nuts Fuego 1p 82g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,128193,Hot Nuts Fuego 1p 82g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,128193,Hot Nuts Fuego 1p 82g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,128193,Hot Nuts Fuego 1p 82g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,514855,Kiyakis 1p 60g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,514855,Kiyakis 1p 60g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,514855,Kiyakis 1p 60g FLOW BAR,110,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 5:05:48,BAAOB24917249,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,127550,Papas Barcel Sal PC 1p 170g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,127571,Takis Fajita 1p 70g FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,514719,Takis Duoz PopChilixSandia 1p 85gPC TIRA BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,514863,Papas Barcel Sal 1p 45g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515101,Takis Cobra 70g 1p FLOW BAR,91,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9743302,10/24/2024,515120,Chips Fuego 1p 62g CP FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9745295,10/24/2024,126894,Chips Jalapeno Sp 1p 60g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:34:03,BAAOB24917260,9745295,10/24/2024,514926,Runners Blue Heat 1p 72g FLOW BAR,49,1.0105E+14,BAA,BAR PRODUCTORA LERMA
18/10/2024 4:06:23,ATLOB24934630_2,9743308,10/24/2024,124543,Valentones Fuego 1p 60g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9745291,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9745291,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9745291,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9745291,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9745291,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
18/10/2024 4:06:23,ATLOB24934630_2,9761166,10/24/2024,128431,Big Mix Fuego Nvo 1p 75g FLOW BAR,49,1.0157E+14,ATL,BAR PRODUCTORA ATITALAQUIA
